id_transacao;escore_risco;desfecho;valor;cliente
TX-100614;500;aprovada;157,35;CLI-00144
TX-100615;427;aprovada;396,67;CLI-01330
TX-100616;611;aprovada;385,80;CLI-01075
TX-100617;742;aprovada;300,66;CLI-02242
TX-100618;750;0;275,54;CLI-02968
TX-100619;404;aprovada;1.595,57;CLI-01136
TX-100620;432;aprovada;433,27;CLI-02927
TX-100621;335;0;551,08;CLI-01459
TX-100622;265;aprovada;313,84;CLI-02407
TX-100623;574;aprovada;599,09;CLI-01633
TX-100624;543;aprovada;265,68;CLI-00538
TX-100625;654;0;794,66;CLI-02105
TX-100626;373;aprovada;185,48;CLI-02666
TX-100627;623;aprovada;486,08;CLI-01948
TX-100628;411;aprovada;317,34;CLI-00280
TX-100629;482;aprovada;211,06;CLI-02532
TX-100630;468;aprovada;695,67;CLI-00624
TX-100631;446;aprovada;1.982,97;CLI-00775
TX-100632;460;0;329,80;CLI-00013
TX-100633;369;aprovada;571,22;CLI-00232
TX-100634;586;0;3.108,93;CLI-00740
TX-100635;646;aprovada;896,73;CLI-02667
TX-100636;487;aprovada;929,40;CLI-02348
TX-100637;464;0;1.209,75;CLI-01614
TX-100638;575;0;435,37;CLI-00720
TX-100639;566;0;273,55;CLI-03001
TX-100640;535;aprovada;315,87;CLI-01614
TX-100641;635;0;344,33;CLI-02463
TX-100642;525;0;218,20;CLI-01912
TX-100643;602;aprovada;396,80;CLI-00237
TX-100644;579;0;1.241,20;CLI-02296
TX-100645;361;0;677,12;CLI-00630
TX-100646;523;0;1.196,55;CLI-02301
TX-100647;565;aprovada;271,91;CLI-00011
TX-100648;434;aprovada;152,10;CLI-02782
TX-100649;666;aprovada;485,88;CLI-00901
TX-100650;564;aprovada;184,80;CLI-01544
TX-100651;610;aprovada;724,66;CLI-02239
TX-100652;506;0;766,81;CLI-00878
TX-100653;284;0;588,36;CLI-02020
TX-100654;187;aprovada;328,99;CLI-02805
TX-100655;585;0;658,44;CLI-02828
TX-100656;433;aprovada;766,57;CLI-01806
TX-100657;685;0;6.367,80;CLI-02735
TX-100658;584;0;444,29;CLI-01826
TX-100659;540;aprovada;534,44;CLI-01918
TX-100660;568;0;617,03;CLI-02204
TX-100661;782;aprovada;353,85;CLI-01512
TX-100662;266;0;307,78;CLI-02552
TX-100663;468;aprovada;715,76;CLI-00327
TX-100664;461;aprovada;669,43;CLI-02488
TX-100665;483;0;588,57;CLI-01627
TX-100666;452;aprovada;1.279,91;CLI-00669
TX-100667;396;aprovada;249,77;CLI-00849
TX-100668;499;0;822,71;CLI-01548
TX-100669;291;aprovada;377,03;CLI-00093
TX-100670;412;0;221,98;CLI-00079
TX-100671;586;aprovada;119,67;CLI-01718
TX-100672;256;aprovada;1.931,85;CLI-02020
TX-100673;543;0;485,00;CLI-01500
TX-100674;246;0;471,28;CLI-01356
TX-100675;559;0;284,85;CLI-01017
TX-100676;664;aprovada;402,37;CLI-02531
TX-100677;353;aprovada;3.244,79;CLI-00732
TX-100678;431;0;275,62;CLI-00049
TX-100679;331;0;467,49;CLI-02468
TX-100680;482;0;1.060,32;CLI-00366
TX-100681;625;aprovada;305,67;CLI-01029
TX-100682;334;0;166,60;CLI-00918
TX-100683;596;aprovada;118,36;CLI-00814
TX-100684;683;aprovada;102,84;CLI-00239
TX-100685;573;aprovada;716,53;CLI-01588
TX-100686;543;aprovada;96,88;CLI-01586
TX-100687;272;0;635,58;CLI-00574
TX-100688;727;chargeback;227,81;CLI-00905
TX-100689;423;aprovada;321,75;CLI-02186
TX-100690;463;aprovada;649,24;CLI-00971
TX-100691;588;aprovada;95,99;CLI-00751
TX-100692;318;0;226,88;CLI-01168
TX-100693;535;0;183,59;CLI-01350
TX-100694;433;0;183,19;CLI-01004
TX-100695;570;aprovada;380,47;CLI-02472
TX-100696;577;0;24,24;CLI-00434
TX-100697;383;aprovada;464,04;CLI-01295
TX-100698;586;0;2.025,30;CLI-00966
TX-100699;325;aprovada;84,82;CLI-01285
TX-100700;626;0;163,52;CLI-02605
TX-100701;517;aprovada;417,48;CLI-02373
TX-100702;607;0;913,99;CLI-02182
TX-100703;663;aprovada;1.447,95;CLI-02241
TX-100704;190;aprovada;488,55;CLI-00583
TX-100705;658;0;302,42;CLI-02863
TX-100706;405;aprovada;285,98;CLI-02206
TX-100707;508;aprovada;310,74;CLI-00246
TX-100708;399;0;680,77;CLI-02948
TX-100709;673;aprovada;277,16;CLI-02323
TX-100710;622;aprovada;418,97;CLI-01311
TX-100711;431;0;271,44;CLI-00250
TX-100712;447;aprovada;569,49;CLI-01047
TX-100713;435;aprovada;1.488,07;CLI-01880
TX-100714;495;aprovada;442,68;CLI-00958
TX-100715;534;aprovada;2.001,55;CLI-01356
TX-100716;461;aprovada;57,85;CLI-00821
TX-100717;447;aprovada;1.298,72;CLI-02673
TX-100718;455;0;228,86;CLI-00389
TX-100719;561;aprovada;816,12;CLI-02741
TX-100720;302;aprovada;408,93;CLI-01294
TX-100721;568;aprovada;291,37;CLI-02460
TX-100722;552;aprovada;491,58;CLI-00021
TX-100723;327;0;92,79;CLI-00401
TX-100724;508;0;143,84;CLI-01619
TX-100725;459;aprovada;1.191,96;CLI-02982
TX-100726;538;chargeback;1.189,43;CLI-00170
TX-100727;526;aprovada;75,49;CLI-01203
TX-100728;508;aprovada;83,73;CLI-01475
TX-100729;346;aprovada;875,63;CLI-02208
TX-100730;650;0;599,11;CLI-00466
TX-100731;570;aprovada;151,20;CLI-02709
TX-100732;510;0;276,72;CLI-01291
TX-100733;240;aprovada;897,71;CLI-01579
TX-100734;411;aprovada;489,04;CLI-02866
TX-100735;272;0;294,67;CLI-00683
TX-100736;475;aprovada;698,04;CLI-00003
TX-100737;485;aprovada;136,40;CLI-00590
TX-100738;738;aprovada;452,29;CLI-00938
TX-100739;560;aprovada;305,88;CLI-01802
TX-100740;360;0;82,54;CLI-02926
TX-100741;743;chargeback;401,50;CLI-00816
TX-100742;302;0;761,79;CLI-02843
TX-100743;453;aprovada;69,47;CLI-02959
TX-100744;756;0;207,20;CLI-01245
TX-100745;490;aprovada;404,26;CLI-02950
TX-100746;646;0;283,57;CLI-00301
TX-100747;706;0;1.427,02;CLI-02261
TX-100748;564;aprovada;243,74;CLI-02639
TX-100749;327;aprovada;229,24;CLI-00144
TX-100750;349;aprovada;619,88;CLI-01993
TX-100751;496;aprovada;621,84;CLI-00920
TX-100752;364;aprovada;2.593,19;CLI-02629
TX-100753;577;0;69,76;CLI-00725
TX-100754;492;0;620,91;CLI-02192
TX-100755;605;0;285,75;CLI-01936
TX-100756;451;aprovada;969,50;CLI-01046
TX-100757;574;aprovada;305,56;CLI-01017
TX-100758;557;0;293,02;CLI-01064
TX-100759;527;aprovada;333,12;CLI-00632
TX-100760;298;0;602,96;CLI-01344
TX-100761;287;aprovada;370,58;CLI-01648
TX-100762;400;0;217,94;CLI-01693
TX-100763;374;0;148,48;CLI-00738
TX-100764;560;aprovada;769,54;CLI-02284
TX-100765;555;aprovada;244,75;CLI-02164
TX-100766;513;0;600,77;CLI-01383
TX-100767;546;aprovada;801,13;CLI-02053
TX-100768;372;0;222,90;CLI-01786
TX-100769;506;aprovada;213,90;CLI-00034
TX-100770;470;0;333,16;CLI-01888
TX-100771;487;aprovada;1.182,64;CLI-02232
TX-100772;645;0;3.016,99;CLI-02584
TX-100773;430;0;788,18;CLI-01931
TX-100774;302;aprovada;125,88;CLI-00959
TX-100775;482;aprovada;452,16;CLI-01448
TX-100776;677;0;224,13;CLI-00485
TX-100777;503;aprovada;829,69;CLI-00658
TX-100778;598;aprovada;179,08;CLI-02938
TX-100779;398;0;62,89;CLI-02157
TX-100780;375;0;419,53;CLI-01067
TX-100781;293;0;785,36;CLI-01193
TX-100782;410;0;511,31;CLI-00860
TX-100783;736;0;485,72;CLI-00836
TX-100784;654;0;391,70;CLI-01578
TX-100785;330;0;127,59;CLI-02997
TX-100786;383;aprovada;1.593,96;CLI-02532
TX-100787;660;aprovada;1.438,99;CLI-00772
TX-100788;532;aprovada;205,81;CLI-00345
TX-100789;694;0;410,20;CLI-01443
TX-100790;592;0;260,85;CLI-02181
TX-100791;451;0;455,95;CLI-00225
TX-100792;538;aprovada;872,88;CLI-00481
TX-100793;379;0;741,15;CLI-00947
TX-100794;245;aprovada;1.330,19;CLI-02412
TX-100795;539;0;772,88;CLI-01177
TX-100796;432;0;283,47;CLI-02444
TX-100797;452;0;405,84;CLI-01529
TX-100798;527;0;1.553,94;CLI-00478
TX-100799;649;0;1.594,96;CLI-01617
TX-100800;551;0;167,49;CLI-02410
TX-100801;509;aprovada;324,03;CLI-01905
TX-100802;551;aprovada;780,89;CLI-00112
TX-100803;452;0;657,34;CLI-00210
TX-100804;517;0;140,96;CLI-01090
TX-100805;485;0;120,96;CLI-02606
TX-100806;502;0;1.436,86;CLI-01191
TX-100807;348;0;611,60;CLI-02147
TX-100808;475;0;395,40;CLI-01996
TX-100809;532;aprovada;50,34;CLI-01671
TX-100810;335;aprovada;2.247,30;CLI-00142
TX-100811;486;aprovada;80,94;CLI-00068
TX-100812;463;0;105,10;CLI-00361
TX-100813;377;aprovada;128,18;CLI-02065
TX-100814;382;0;923,77;CLI-03002
TX-100815;548;aprovada;148,83;CLI-01736
TX-100816;493;aprovada;326,92;CLI-00240
TX-100817;473;aprovada;1.637,09;CLI-01467
TX-100818;335;aprovada;457,67;CLI-02142
TX-100819;381;aprovada;836,97;CLI-00415
TX-100820;347;0;605,68;CLI-01639
TX-100821;621;0;1.676,09;CLI-00195
TX-100822;667;aprovada;133,63;CLI-00377
TX-100823;490;0;148,26;CLI-00705
TX-100824;440;aprovada;316,86;CLI-02108
TX-100825;285;aprovada;168,84;CLI-02452
TX-100826;336;aprovada;184,33;CLI-01065
TX-100827;393;aprovada;496,47;CLI-01583
TX-100828;354;0;588,28;CLI-01437
TX-100829;730;aprovada;1.791,20;CLI-00639
TX-100830;499;aprovada;1.502,63;CLI-01300
TX-100831;453;aprovada;933,24;CLI-00491
TX-100832;407;aprovada;577,46;CLI-00759
TX-100833;578;aprovada;766,33;CLI-00985
TX-100834;238;aprovada;1.453,83;CLI-01515
TX-100835;600;aprovada;151,09;CLI-00115
TX-100836;564;aprovada;600,70;CLI-00983
TX-100837;547;0;207,15;CLI-00814
TX-100838;479;0;466,88;CLI-02087
TX-100839;544;aprovada;513,13;CLI-01918
TX-100840;495;aprovada;704,91;CLI-01054
TX-100841;279;0;581,90;CLI-02065
TX-100842;251;aprovada;1.160,67;CLI-01631
TX-100843;372;aprovada;90,57;CLI-01052
TX-100844;394;0;105,00;CLI-00481
TX-100845;685;0;165,62;CLI-01890
TX-100846;504;0;331,83;CLI-00340
TX-100847;518;0;671,93;CLI-01100
TX-100848;470;aprovada;732,96;CLI-00753
TX-100849;503;0;227,85;CLI-01117
TX-100850;533;aprovada;54,40;CLI-01129
TX-100851;467;aprovada;3.279,06;CLI-02983
TX-100852;386;0;170,18;CLI-02271
TX-100853;423;0;355,79;CLI-00396
TX-100854;720;aprovada;508,58;CLI-01690
TX-100855;447;aprovada;784,44;CLI-01924
TX-100856;656;0;464,77;CLI-01110
TX-100857;863;aprovada;562,56;CLI-01037
TX-100858;399;0;1.201,64;CLI-02436
TX-100859;705;aprovada;1.861,31;CLI-02099
TX-100860;371;0;167,43;CLI-00354
TX-100861;703;aprovada;529,55;CLI-01857
TX-100862;557;aprovada;92,89;CLI-02130
TX-100863;561;aprovada;1.313,17;CLI-02874
TX-100864;623;aprovada;379,15;CLI-00002
TX-100865;475;aprovada;156,12;CLI-02121
TX-100866;625;aprovada;574,09;CLI-01424
TX-100867;656;aprovada;1.596,51;CLI-00483
TX-100868;496;0;861,67;CLI-01851
TX-100869;501;aprovada;254,74;CLI-02292
TX-100870;422;aprovada;196,68;CLI-01181
TX-100871;523;0;1.489,74;CLI-01328
TX-100872;453;aprovada;198,92;CLI-01840
TX-100873;456;aprovada;335,81;CLI-01973
TX-100874;389;0;656,50;CLI-00176
TX-100875;567;0;977,18;CLI-00519
TX-100876;305;aprovada;352,80;CLI-00070
TX-100877;405;0;863,37;CLI-02578
TX-100878;387;0;906,70;CLI-01763
TX-100879;646;0;498,81;CLI-00097
TX-100880;499;aprovada;185,97;CLI-02426
TX-100881;695;aprovada;710,47;CLI-01421
TX-100882;376;aprovada;145,44;CLI-01119
TX-100883;174;aprovada;96,74;CLI-02327
TX-100884;461;aprovada;77,18;CLI-01699
TX-100885;540;0;1.290,69;CLI-02711
TX-100886;550;0;45,15;CLI-02995
TX-100887;769;aprovada;1.286,04;CLI-01491
TX-100888;569;aprovada;138,79;CLI-02362
TX-100889;438;0;578,18;CLI-01334
TX-100890;604;aprovada;130,45;CLI-02711
TX-100891;407;0;185,06;CLI-00842
TX-100892;356;0;238,77;CLI-01246
TX-100893;669;0;190,65;CLI-00855
TX-100894;544;0;851,28;CLI-00136
TX-100895;373;0;232,60;CLI-02740
TX-100896;584;0;326,65;CLI-00071
TX-100897;489;0;97,85;CLI-02788
TX-100898;402;aprovada;332,30;CLI-01293
TX-100899;565;aprovada;143,52;CLI-02888
TX-100900;477;0;124,14;CLI-02146
TX-100901;482;aprovada;763,93;CLI-01193
TX-100902;628;0;436,97;CLI-00025
TX-100903;515;aprovada;217,43;CLI-00557
TX-100904;363;0;294,00;CLI-02343
TX-100905;313;0;473,64;CLI-01319
TX-100906;558;0;491,44;CLI-00296
TX-100907;496;aprovada;239,55;CLI-01366
TX-100908;468;aprovada;675,34;CLI-00705
TX-100909;544;0;880,53;CLI-00641
TX-100910;449;aprovada;800,49;CLI-00998
TX-100911;557;aprovada;457,81;CLI-02429
TX-100912;419;aprovada;591,64;CLI-02811
TX-100913;556;0;347,16;CLI-02747
TX-100914;385;aprovada;740,63;CLI-02710
TX-100915;632;1;122,34;CLI-02023
TX-100916;415;aprovada;107,86;CLI-00938
TX-100917;314;aprovada;390,46;CLI-00190
TX-100918;421;0;985,53;CLI-01235
TX-100919;605;0;660,29;CLI-00894
TX-100920;375;0;243,88;CLI-01007
TX-100921;884;aprovada;138,57;CLI-00291
TX-100922;525;0;319,31;CLI-02163
TX-100923;431;aprovada;851,66;CLI-01106
TX-100924;633;aprovada;388,08;CLI-02451
TX-100925;762;0;171,76;CLI-01400
TX-100926;693;0;615,52;CLI-02013
TX-100927;419;0;98,23;CLI-02370
TX-100928;670;aprovada;697,61;CLI-00370
TX-100929;309;aprovada;171,20;CLI-01631
TX-100930;450;aprovada;1.531,12;CLI-02392
TX-100931;639;0;404,57;CLI-01747
TX-100932;751;0;282,97;CLI-01661
TX-100933;705;0;637,25;CLI-00203
TX-100934;486;aprovada;64,08;CLI-02725
TX-100935;507;0;137,70;CLI-00139
TX-100936;468;0;185,95;CLI-01027
TX-100937;423;aprovada;1.194,22;CLI-01858
TX-100938;232;0;525,17;CLI-02728
TX-100939;546;0;19,00;CLI-01803
TX-100940;583;0;1.472,45;CLI-01925
TX-100941;799;0;305,79;CLI-01959
TX-100942;616;aprovada;702,68;CLI-02641
TX-100943;510;aprovada;676,52;CLI-00264
TX-100944;708;aprovada;467,30;CLI-01522
TX-100945;535;0;426,48;CLI-00902
TX-100946;557;aprovada;176,07;CLI-01584
TX-100947;440;aprovada;529,42;CLI-01851
TX-100948;718;0;110,95;CLI-01464
TX-100949;431;0;508,33;CLI-01370
TX-100950;70;0;222,65;CLI-00076
TX-100951;744;chargeback;508,77;CLI-01337
TX-100952;517;0;88,32;CLI-02792
TX-100953;363;0;142,99;CLI-03009
TX-100954;388;aprovada;826,27;CLI-00457
TX-100955;452;aprovada;174,33;CLI-00917
TX-100956;410;aprovada;888,89;CLI-02338
TX-100957;487;aprovada;196,23;CLI-02221
TX-100958;297;0;728,00;CLI-00937
TX-100959;521;0;573,87;CLI-00136
TX-100960;439;0;592,54;CLI-00867
TX-100961;850;0;52,83;CLI-02561
TX-100962;370;aprovada;399,48;CLI-00902
TX-100963;455;aprovada;330,11;CLI-02821
TX-100964;749;0;1.068,72;CLI-01967
TX-100965;526;aprovada;199,16;CLI-01185
TX-100966;328;aprovada;458,10;CLI-00310
TX-100967;615;0;307,06;CLI-00617
TX-100968;422;0;183,27;CLI-02419
TX-100969;564;aprovada;373,57;CLI-00099
TX-100970;409;0;55,01;CLI-01339
TX-100971;392;0;301,61;CLI-02026
TX-100972;588;aprovada;583,31;CLI-00549
TX-100973;655;0;164,21;CLI-00256
TX-100974;248;0;207,75;CLI-02682
TX-100975;378;0;132,71;CLI-00595
TX-100976;390;0;1.084,80;CLI-00631
TX-100977;309;0;1.898,33;CLI-02144
TX-100978;386;aprovada;235,39;CLI-02165
TX-100979;647;aprovada;199,01;CLI-00479
TX-100980;368;aprovada;494,33;CLI-01585
TX-100981;529;0;1.248,43;CLI-01749
TX-100982;279;aprovada;963,94;CLI-02144
TX-100983;462;aprovada;401,17;CLI-02161
TX-100984;495;aprovada;1.506,63;CLI-00509
TX-100985;722;aprovada;523,96;CLI-01244
TX-100986;715;0;524,55;CLI-00359
TX-100987;481;0;704,50;CLI-01466
TX-100988;531;0;388,17;CLI-02575
TX-100989;341;0;459,15;CLI-00089
TX-100990;199;0;646,45;CLI-02799
TX-100991;562;0;136,40;CLI-00807
TX-100992;503;0;296,33;CLI-02283
TX-100993;495;0;1.642,39;CLI-02029
TX-100994;580;aprovada;1.142,31;CLI-01090
TX-100995;440;aprovada;767,45;CLI-02626
TX-100996;563;aprovada;869,84;CLI-00775
TX-100997;364;0;294,12;CLI-00606
TX-100998;464;0;286,64;CLI-02778
TX-100999;403;aprovada;182,82;CLI-02781
TX-101000;339;aprovada;105,86;CLI-01163
TX-101001;752;0;92,36;CLI-02264
TX-101002;445;aprovada;395,03;CLI-01031
TX-101003;369;0;508,17;CLI-00656
TX-101004;423;aprovada;281,85;CLI-01180
TX-101005;516;0;245,05;CLI-01119
TX-101006;543;0;344,63;CLI-01022
TX-101007;566;0;4.362,09;CLI-02887
TX-101008;378;0;848,80;CLI-01408
TX-101009;396;aprovada;304,30;CLI-02162
TX-101010;630;aprovada;618,73;CLI-01434
TX-101011;476;0;239,87;CLI-02786
TX-101012;360;0;45,81;CLI-02124
TX-101013;512;aprovada;189,12;CLI-01154
TX-101014;774;0;4.444,02;CLI-00363
TX-101015;494;0;53,22;CLI-02974
TX-101016;639;0;131,04;CLI-02022
TX-101017;465;0;193,34;CLI-02871
TX-101018;239;aprovada;641,16;CLI-00636
TX-101019;572;aprovada;148,96;CLI-00269
TX-101020;650;1;1.093,11;CLI-02743
TX-101021;553;0;848,64;CLI-01047
TX-101022;713;aprovada;468,77;CLI-00326
TX-101023;385;aprovada;449,11;CLI-02657
TX-101024;527;aprovada;1.356,95;CLI-02775
TX-101025;372;aprovada;697,37;CLI-00540
TX-101026;296;0;248,34;CLI-00771
TX-101027;404;0;203,75;CLI-02617
TX-101028;778;aprovada;501,23;CLI-00970
TX-101029;578;aprovada;1.062,28;CLI-02750
TX-101030;421;aprovada;108,57;CLI-00881
TX-101031;581;aprovada;506,80;CLI-01783
TX-101032;511;0;177,57;CLI-00920
TX-101033;490;0;664,89;CLI-02034
TX-101034;601;0;256,24;CLI-00785
TX-101035;591;0;1.656,62;CLI-01548
TX-101036;444;0;1.046,71;CLI-00619
TX-101037;470;aprovada;171,20;CLI-01439
TX-101038;838;0;177,66;CLI-01548
TX-101039;444;aprovada;1.097,55;CLI-01016
TX-101040;435;0;718,86;CLI-01399
TX-101041;391;aprovada;418,51;CLI-01451
TX-101042;541;0;1.345,59;CLI-00047
TX-101043;337;aprovada;345,21;CLI-01574
TX-101044;651;0;187,85;CLI-01974
TX-101045;735;0;1.204,99;CLI-00697
TX-101046;614;0;679,00;CLI-01884
TX-101047;610;0;861,16;CLI-02174
TX-101048;545;aprovada;363,99;CLI-01279
TX-101049;657;0;394,46;CLI-02675
TX-101050;622;0;596,06;CLI-02378
TX-101051;382;aprovada;849,07;CLI-01368
TX-101052;139;0;3.461,62;CLI-00588
TX-101053;212;0;1.185,23;CLI-02347
TX-101054;506;aprovada;489,95;CLI-01401
TX-101055;270;0;450,87;CLI-02801
TX-101056;521;aprovada;251,62;CLI-01108
TX-101057;423;0;323,59;CLI-01174
TX-101058;353;aprovada;793,37;CLI-00862
TX-101059;558;aprovada;1.431,33;CLI-02153
TX-101060;504;0;204,23;CLI-00664
TX-101061;520;0;124,77;CLI-00057
TX-101062;445;0;496,23;CLI-02090
TX-101063;647;0;757,68;CLI-01412
TX-101064;459;0;117,26;CLI-02290
TX-101065;442;0;111,47;CLI-01350
TX-101066;474;aprovada;355,06;CLI-02826
TX-101067;629;0;214,50;CLI-01807
TX-101068;242;aprovada;977,73;CLI-00140
TX-101069;572;aprovada;392,33;CLI-00944
TX-101070;270;0;177,27;CLI-02601
TX-101071;541;aprovada;107,02;CLI-02504
TX-101072;302;aprovada;959,30;CLI-01847
TX-101073;345;aprovada;146,47;CLI-00521
TX-101074;399;aprovada;840,48;CLI-02440
TX-101075;505;aprovada;355,90;CLI-00474
TX-101076;344;aprovada;382,10;CLI-02429
TX-101077;795;0;1.411,66;CLI-01177
TX-101078;550;aprovada;98,59;CLI-02313
TX-101079;398;0;223,40;CLI-02154
TX-101080;905;aprovada;800,52;CLI-02301
TX-101081;406;aprovada;1.854,06;CLI-00004
TX-101082;705;0;237,59;CLI-01017
TX-101083;546;0;368,95;CLI-01542
TX-101084;735;0;405,73;CLI-02171
TX-101085;353;0;634,56;CLI-02583
TX-101086;558;0;276,14;CLI-02686
TX-101087;620;aprovada;157,54;CLI-01151
TX-101088;493;aprovada;131,75;CLI-02060
TX-101089;447;0;2.052,48;CLI-00752
TX-101090;320;0;1.483,17;CLI-02914
TX-101091;355;aprovada;640,95;CLI-00943
TX-101092;380;aprovada;275,68;CLI-02826
TX-101093;676;aprovada;389,55;CLI-00621
TX-101094;590;aprovada;133,78;CLI-01625
TX-101095;453;0;421,76;CLI-00453
TX-101096;459;aprovada;856,52;CLI-00651
TX-101097;432;aprovada;734,75;CLI-01393
TX-101098;820;1;180,86;CLI-02275
TX-101099;619;0;843,94;CLI-01789
TX-101100;327;aprovada;500,14;CLI-00853
TX-101101;549;aprovada;990,52;CLI-00972
TX-101102;605;aprovada;1.725,12;CLI-00011
TX-101103;823;aprovada;235,39;CLI-00549
TX-101104;627;0;216,14;CLI-01697
TX-101105;537;aprovada;2.997,41;CLI-01690
TX-101106;559;0;361,75;CLI-02478
TX-101107;581;aprovada;369,98;CLI-02673
TX-101108;628;aprovada;84,36;CLI-00765
TX-101109;456;0;290,39;CLI-01883
TX-101110;378;0;34,18;CLI-01610
TX-101111;599;0;446,46;CLI-02528
TX-101112;541;aprovada;1.435,09;CLI-01588
TX-101113;562;aprovada;590,36;CLI-02748
TX-101114;581;0;294,25;CLI-00608
TX-101115;387;0;76,18;CLI-00496
TX-101116;423;0;1.082,60;CLI-00848
TX-101117;619;0;56,89;CLI-01241
TX-101118;612;0;1.300,14;CLI-01229
TX-101119;522;aprovada;91,75;CLI-00924
TX-101120;531;0;132,15;CLI-00359
TX-101121;596;0;360,04;CLI-01241
TX-101122;528;0;797,46;CLI-01872
TX-101123;619;0;193,02;CLI-01139
TX-101124;861;0;328,66;CLI-02896
TX-101125;660;aprovada;764,43;CLI-01283
TX-101126;622;aprovada;409,84;CLI-00038
TX-101127;359;aprovada;46,00;CLI-01832
TX-101128;500;aprovada;475,70;CLI-00035
TX-101129;471;aprovada;1.285,86;CLI-01192
TX-101130;672;0;356,51;CLI-01357
TX-101131;313;aprovada;2.011,94;CLI-01497
TX-101132;604;aprovada;743,36;CLI-00997
TX-101133;821;aprovada;1.713,29;CLI-01914
TX-101134;491;aprovada;190,86;CLI-02264
TX-101135;612;0;1.037,57;CLI-00732
TX-101136;355;0;298,14;CLI-02946
TX-101137;700;0;275,03;CLI-00939
TX-101138;395;aprovada;197,78;CLI-00740
TX-101139;228;0;832,44;CLI-01754
TX-101140;387;0;1.750,82;CLI-02027
TX-101141;421;0;199,51;CLI-01118
TX-101142;391;aprovada;120,27;CLI-02414
TX-101143;457;aprovada;323,77;CLI-02359
TX-101144;423;aprovada;295,70;CLI-00093
TX-101145;503;aprovada;660,55;CLI-02699
TX-101146;458;aprovada;303,91;CLI-02714
TX-101147;379;aprovada;309,34;CLI-01671
TX-101148;620;aprovada;964,77;CLI-02557
TX-101149;492;0;809,58;CLI-02762
TX-101150;467;0;2.312,67;CLI-00220
TX-101151;317;aprovada;186,18;CLI-02733
TX-101152;546;aprovada;701,05;CLI-00475
TX-101153;702;aprovada;107,17;CLI-02950
TX-101154;300;0;294,99;CLI-02234
TX-101155;212;0;189,83;CLI-00220
TX-101156;390;0;853,15;CLI-02728
TX-101157;598;0;303,18;CLI-01606
TX-101158;626;0;276,65;CLI-02020
TX-101159;576;0;297,82;CLI-02915
TX-101160;475;0;325,48;CLI-01981
TX-101161;538;0;358,60;CLI-02927
TX-101162;625;0;275,02;CLI-01879
TX-101163;717;aprovada;968,95;CLI-00009
TX-101164;586;0;1.024,30;CLI-02683
TX-101165;498;0;883,48;CLI-00083
TX-101166;477;aprovada;293,89;CLI-00249
TX-101167;382;0;77,72;CLI-00256
TX-101168;406;0;165,35;CLI-01337
TX-101169;519;0;112,04;CLI-00568
TX-101170;362;0;208,95;CLI-01352
TX-101171;323;0;622,19;CLI-02374
TX-101172;607;aprovada;362,68;CLI-02223
TX-101173;510;aprovada;39,36;CLI-02008
TX-101174;685;aprovada;219,91;CLI-00596
TX-101175;521;aprovada;424,72;CLI-00638
TX-101176;537;aprovada;1.544,48;CLI-00428
TX-101177;625;aprovada;267,54;CLI-01361
TX-101178;401;0;2.093,48;CLI-00853
TX-101179;586;aprovada;817,33;CLI-01712
TX-101180;593;0;609,00;CLI-00684
TX-101181;314;aprovada;542,90;CLI-02638
TX-101182;285;aprovada;878,74;CLI-02880
TX-101183;613;0;255,88;CLI-02232
TX-101184;431;aprovada;324,82;CLI-00313
TX-101185;452;aprovada;1.194,25;CLI-01080
TX-101186;631;0;458,52;CLI-02322
TX-101187;714;0;60,43;CLI-00186
TX-101188;553;0;278,32;CLI-02140
TX-101189;552;0;312,99;CLI-00151
TX-101190;482;aprovada;344,45;CLI-02721
TX-101191;551;aprovada;692,04;CLI-00727
TX-101192;621;aprovada;233,44;CLI-02369
TX-101193;500;0;269,23;CLI-00161
TX-101194;580;aprovada;511,45;CLI-00553
TX-101195;624;aprovada;209,25;CLI-02083
TX-101196;470;aprovada;70,64;CLI-02198
TX-101197;558;aprovada;165,94;CLI-01155
TX-101198;520;aprovada;1.761,00;CLI-01338
TX-101199;300;aprovada;420,54;CLI-01429
TX-101200;882;0;298,27;CLI-02054
TX-101201;737;aprovada;205,81;CLI-01784
TX-101202;485;aprovada;1.076,00;CLI-00912
TX-101203;385;aprovada;138,85;CLI-02231
TX-101204;303;0;305,56;CLI-01218
TX-101205;502;aprovada;149,96;CLI-00409
TX-101206;539;0;382,23;CLI-01352
TX-101207;407;aprovada;1.631,73;CLI-01955
TX-101208;487;aprovada;371,45;CLI-02341
TX-101209;635;aprovada;1.213,32;CLI-02619
TX-101210;341;0;315,00;CLI-01524
TX-101211;475;aprovada;253,49;CLI-02027
TX-101212;408;0;481,88;CLI-02624
TX-101213;267;0;294,24;CLI-00794
TX-101214;551;aprovada;265,15;CLI-01671
TX-101215;411;aprovada;1.601,14;CLI-00805
TX-101216;445;aprovada;305,33;CLI-02935
TX-101217;1000;1;1.345,55;CLI-01904
TX-101218;702;1;192,61;CLI-02610
TX-101219;166;0;205,23;CLI-00863
TX-101220;658;aprovada;160,84;CLI-02403
TX-101221;695;0;6.991,05;CLI-01342
TX-101222;664;aprovada;828,27;CLI-00838
TX-101223;552;aprovada;47,70;CLI-01317
